"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WBGene00010433",12.6241655116924,0.0624407467643288,1.24877603978263,0.0500015573450604,0.96012114729398,0.999943844934187
"WBGene00010734",6.69802676808421,0.630436043134154,1.70229117434602,0.370345598117991,0.711125002870961,0.999943844934187
"WBGene00010720",9.30488193558011,0.722327447901571,1.44901069751489,0.498496973928757,0.618133801555893,0.999943844934187
"WBGene00010644",10.234584928091,0.579807873364586,1.39098045709216,0.416833946450025,0.676799870642107,0.999943844934187
"WBGene00010444",6.85898654185989,-1.44223978620263,1.86155966382583,-0.774748085827438,0.438488530890511,0.999943844934187
"WBGene00010472",8.47909487114329,-1.14478219497616,1.70746595554401,-0.67045682009597,0.502566623701232,0.999943844934187
"WBGene00015783",6.31307848291795,-1.29213777711784,1.92802159051962,-0.670188437448771,0.502737673747621,0.999943844934187
"WBGene00016159",8.18349308537983,-0.848605502537971,1.74904530291403,-0.485182116852055,0.627547166324615,0.999943844934187
"WBGene00011904",7.89826801990808,-1.26248626292338,1.75560842323237,-0.719116088882129,0.472069395005069,0.999943844934187
"WBGene00011498",9.41886764541889,0.274907704925933,1.4408448133396,0.190796192886832,0.848685271530617,0.999943844934187
"WBGene00011824",6.46145306946605,-1.1642459832652,1.94821299767462,-0.597596866797849,0.550108955359156,0.999943844934187
"WBGene00011821",10.7079254810616,0.602344674207592,1.35268241786729,0.445296446713101,0.656105535382152,0.999943844934187
"WBGene00016378",6.85898654185989,-1.44223978620263,1.86155966382583,-0.774748085827438,0.438488530890511,0.999943844934187
"WBGene00011813",11.4560123976479,0.354450172034031,1.32200160401067,0.268116294986863,0.788609803303188,0.999943844934187
"WBGene00008634",3.06698709722557,0.939697947703651,2.94871296618169,0.318680712053324,0.749968642209365,0.999943844934187
"WBGene00008648",4.05740144406302,-0.800717588853914,2.34708405634794,-0.341154202248654,0.732987498570346,0.999943844934187
"WBGene00008649",2.14169132901616,-0.323080960870985,3.42257458151314,-0.0943970549585948,0.924793755163265,0.999943844934187
"WBGene00008659",2.13162751151601,-4.29416899209899,3.87146286975972,-1.10918511595218,0.267350332142395,0.999943844934187
"WBGene00011756",7.49570263876417,-1.44313458568307,1.80934190212357,-0.797601925865587,0.425101533082321,0.999943844934187
"WBGene00011604",8.16619014062898,-1.74981963669124,1.73023227678105,-1.01132065340188,0.311862984079639,0.999943844934187
"WBGene00011536",20.7927714224794,-0.0190543298377681,1.00391613785357,-0.018980001535295,0.984857058999766,0.999943844934187
"WBGene00008950",2.90298686884331,-0.99699038741645,3.03987702735714,-0.327970631194654,0.742933868446037,0.999943844934187
"WBGene00011106",9.72232727861709,0.0419054155100854,1.6621108808268,0.0252121660434832,0.979885732942173,0.999943844934187
"WBGene00011451",4.81534237805678,-1.60913484400447,2.16936321188372,-0.741754462871717,0.458236115175434,0.999943844934187
"WBGene00011367",14.1879697109508,0.113124360405392,1.21041135276293,0.0934594343874664,0.925538575262925,0.999943844934187
"WBGene00011278",15.5802156875201,-0.0700759190493077,1.17395399080902,-0.0596922192845187,0.952400768797656,0.999943844934187
"WBGene00009056",4.82540619555693,-0.373384679552356,2.17926128418534,-0.171335434746613,0.863960019497095,0.999943844934187
"WBGene00011268",9.76532801653658,-1.09583497770594,1.61988651578919,-0.676488733639505,0.498730396722296,0.999943844934187
"WBGene00009115",3.62547909495985,-1.69188478464581,2.46320460426079,-0.686863276286196,0.492168890775439,0.999943844934187
"WBGene00011226",1.53097759423775,0.0794459866553114,3.93918432663017,0.020168131285005,0.983909250263025,0.999943844934187
"WBGene00009295",10.6920960033994,0.111674336321624,1.35903495109025,0.0821717912641143,0.93451010487693,0.999943844934187
"WBGene00011132",1.5225910796543,-3.80913876887939,4.42412360914368,-0.860992844098377,0.389241984278283,0.999943844934187
"WBGene00011131",48.0080860306213,-0.247318530761392,0.685484213983028,-0.360793911393436,0.7182535146815,0.999943844934187
"WBGene00009458",1.97936840355058,-4.18735276430403,3.98354176524769,-1.05116326401655,0.293183612121022,0.999943844934187
"WBGene00013138",3.46483347241097,-4.9831455584854,2.86633100471324,-1.73851015472093,0.0821209623599922,0.999943844934187
"WBGene00010555",1.06581375575801,-3.29683088503764,4.82734458175843,-0.682949151277848,0.494638974026239,0.999943844934187
"WBGene00013197",5.76717042397601,-1.12355975354683,2.00792580282343,-0.55956238620319,0.575777966951275,0.999943844934187
"WBGene00001794",3.9316746138074,-1.51932692183747,2.369200643644,-0.641282504254533,0.521339154234712,0.999943844934187
"WBGene00013708",6.7466781349378,-0.673377550995743,1.88332551744573,-0.357547086129335,0.720682282888889,0.999943844934187
"WBGene00000725",1.5225910796543,-3.80913876887939,4.42412360914368,-0.860992844098377,0.389241984278283,0.999943844934187
"WBGene00001922",6.56003015026305,-1.37506501339989,1.92321976317697,-0.714980700452253,0.474620968848208,0.999943844934187
"WBGene00000664",5.42941071866857,-1.18453694352714,2.05494961444811,-0.576431137385947,0.56432380305163,0.999943844934187
"WBGene00013669",0.761295539827148,-2.8171597262825,4.84397615253011,-0.581580015585139,0.560849607175097,0.999943844934187
"WBGene00002062",9.04881000223952,0.69059415833599,1.46892227739764,0.47013662258527,0.638257410604335,0.999943844934187
"WBGene00014174",3.78277011167536,-0.900376541683856,2.40673425264699,-0.374107170616613,0.708324584045371,0.999943844934187
"WBGene00013657",4.87679344805987,-1.89927331838497,2.17828579597596,-0.871911905174969,0.383256438445681,0.999943844934187
"WBGene00017087",8.14857429308656,-1.07493876885146,1.74319275287201,-0.61664940212747,0.537466001811909,0.999943844934187
"WBGene00013591",5.15981129503098,-0.714459958860488,2.10176618371149,-0.339933130715249,0.733906886041752,0.999943844934187
"WBGene00002174",12.0204751398076,-1.04399742596473,1.48990200419966,-0.700715498752244,0.483480581764523,0.999943844934187
"WBGene00002199",2.91137338342676,0.519012274062494,3.01125539458811,0.17235744101788,0.863156528554216,0.999943844934187
"WBGene00000539",14.7376472600821,0.137744984496082,1.16975360921617,0.117755554170405,0.906261347078612,0.999943844934187
"WBGene00014179",12.0908413915428,-0.424642007998903,1.27888885456905,-0.332039806650747,0.739859201151219,0.999943844934187
"WBGene00002220",2.82423285408936,-4.68139076723958,3.10414968176887,-1.50810729093835,0.131527069500303,0.999943844934187
"WBGene00001022",7.72892173154894,-0.116504791502153,1.61456969145933,-0.0721584160277713,0.942475838068109,0.999943844934187
"WBGene00014197",4.87679344805987,-1.89927331838497,2.17828579597596,-0.871911905174969,0.383256438445681,0.999943844934187
"WBGene00002324",6.4022092179636,-1.31371247655648,1.91890809778069,-0.684614587887692,0.493587159197591,0.999943844934187
"WBGene00002990",9.52173095502486,-0.835320713257824,1.63730538980277,-0.510180152377344,0.609925255764187,0.999943844934187
"WBGene00013730",11.4444751130591,-0.245133245003101,1.32578247563103,-0.184897032136758,0.853309798869043,0.999943844934187
"WBGene00017447",10.3771891386477,-0.735546548713312,1.59128348306201,-0.462234766176261,0.643912974272431,0.999943844934187
"WBGene00017005",5.00084297539879,-1.44532715804593,2.13325087696056,-0.677523292574582,0.498073996618401,0.999943844934187
"WBGene00001453",8.85009606582731,-1.00367011956353,1.68178603257611,-0.596788235912593,0.550648773178241,0.999943844934187
"WBGene00001082",9.01745090004296,-0.128825831624584,1.69229932232874,-0.0761247315559457,0.939319864290481,0.999943844934187
"WBGene00013994",7.23501964529398,-0.828813844163102,1.82668878977492,-0.45372471151215,0.650026978458965,0.999943844934187
"WBGene00000854",13.2723181600563,-0.892208254180896,1.23959175917107,-0.719759749594919,0.471672931131745,0.999943844934187
"WBGene00013920",1.38542769793908,4.25223337984061,4.58048105152525,0.928337729598218,0.353232408628764,0.999943844934187
"WBGene00001094",4.27111162203154,-1.15057864774095,2.27900711408151,-0.504859612166966,0.613657442797042,0.999943844934187
"WBGene00013996",2.45291875661378,0.78943722461239,3.22688112096732,0.24464403708053,0.806732063264118,0.999943844934187
"WBGene00014005",0.761295539827148,-2.8171597262825,4.84397615253011,-0.581580015585139,0.560849607175097,0.999943844934187
"WBGene00001101",7.90162262574146,-1.00527257757732,1.75954547695153,-0.571325146604897,0.567779258844457,0.999943844934187
"WBGene00014057",8.2393823310489,-0.971645808801288,1.72958200810233,-0.56178071016555,0.574265436334615,0.999943844934187
"WBGene00001148",6.26725305474903,-0.237791449864317,1.95407221067564,-0.121690206004259,0.903144370065233,0.999943844934187
"WBGene00013884",14.0233245357566,0.116628955739713,1.26417751629514,0.0922567869119453,0.926494020939325,0.999943844934187
"WBGene00001241",5.97028686886044,-1.97314800300069,1.98491410687437,-0.994072235250417,0.320187701338412,0.999943844934187
"WBGene00001246",5.93726114384101,0.594128527874051,2.08465564778368,0.285000800254807,0.775643528826128,0.999943844934187
"WBGene00001324",5.15477938628091,-1.28670250211237,2.10380426048181,-0.611607518000603,0.540797462829628,0.999943844934187
"WBGene00013877",5.00419758123217,-1.02643913379773,2.12793085010346,-0.482364891578982,0.62954675689981,0.999943844934187
"WBGene00013869",4.85193847326674,-0.963418742425625,2.15576808142333,-0.446902777125048,0.654945258741877,0.999943844934187
"WBGene00001424",1.8371731130853,0.0780435000389129,3.64423056571678,0.0214156318135054,0.982914104041524,0.999943844934187
"WBGene00001446",4.08896563052291,-0.821217140337712,2.32380422191621,-0.35339342815228,0.723793511978317,0.999943844934187
"WBGene00017235",53.5752882828477,0.032237578817508,0.626991425319833,0.0514162993553913,0.958993796944238,0.999943844934187
"WBGene00017010",2.12606568718199,-4.27281583474789,3.462650450447,-1.23397261603356,0.217213108502421,0.999943844934187
"WBGene00013986",1.07755487617484,3.89509230350816,4.85397447318269,0.802454220768532,0.422290259524536,0.999943844934187
"WBGene00003084",7.24676076571082,0.0321266268750507,1.84810227406173,0.0173835762911775,0.986130611398057,0.999943844934187
"WBGene00015097",3.03962033497457,-4.79503979767202,3.00995697412644,-1.5930592493149,0.111146899992171,0.999943844934187
"WBGene00000253",6.24995010999817,-1.26799057760251,1.94009638292944,-0.653570919857038,0.51338828455229,0.999943844934187
"WBGene00013515",18.6139553311046,-0.339805172155512,1.04341314654195,-0.325666945333864,0.744676355750943,0.999943844934187
"WBGene00003622",21.5355963678596,0.0311614857242917,1.02771507238612,0.0303211333195123,0.97581094236862,0.999943844934187
"WBGene00000186",3.92161079630726,-5.16362811259505,2.74351541572462,-1.88212104914717,0.0598195820148378,0.999943844934187
"WBGene00016893",3.97383253335139,-0.8135043636881,2.684940800266,-0.302987821410254,0.761899142747767,0.999943844934187
"WBGene00013304",3.81097969230186,-1.4671043325789,2.40025473925562,-0.611228595275637,0.541048255081844,0.999943844934187
"WBGene00014256",4.39012924062038,-1.44584519042326,2.25502307153242,-0.641166473494538,0.521414529528505,0.999943844934187
"WBGene00000089",3.81768890396863,-0.439006295570078,2.3943631253627,-0.183349923376212,0.854523465069948,0.999943844934187
"WBGene00016871",3.98389635085153,0.504751597673109,2.66586143148448,0.189339022543283,0.84982711284632,0.999943844934187
"WBGene00003748",6.26054384308226,-0.810405963066156,1.95252783011199,-0.415054756489528,0.678101818986392,0.999943844934187
"WBGene00014987",6.6491608853087,-1.39287193832451,1.89291719628868,-0.735833527771543,0.461832014402823,0.999943844934187
"WBGene00016843",1.37033197168887,-3.65725290500888,4.61938783584822,-0.791718087974167,0.428525073084494,0.999943844934187
"WBGene00003753",6.69246619218543,-0.396477610163548,1.8967673047025,-0.209028070644509,0.834426325408583,0.999943844934187
"WBGene00003882",4.13447815590027,0.173696676940468,2.63160010434706,0.066004206586534,0.94737447638839,0.999943844934187
"WBGene00015386",0.913554647792578,-3.0768659256226,4.83430104232318,-0.636465519769117,0.524473047794786,0.999943844934187
"WBGene00015023",6.60364835993134,-2.37237835558109,1.92224251483494,-1.23417224271767,0.217138728262761,0.999943844934187
"WBGene00003919",3.80930238938517,-1.78188111229603,2.41298447364821,-0.738455274683963,0.460237836090983,0.999943844934187
"WBGene00016811",7.71947663423283,-0.831126460466053,1.78801554158684,-0.464831787607639,0.642051922006131,0.999943844934187
"WBGene00004003",4.59293278271325,0.0687576157997015,2.53222166186337,0.0271530793829105,0.978337639120822,0.999943844934187
"WBGene00013224",7.30485722988052,-0.357509132560595,1.83600703016971,-0.194721004160615,0.845611367706699,0.999943844934187
"WBGene00003609",5.37131425449887,-0.618839667269285,2.09235445104632,-0.295762348946099,0.767411578418628,0.999943844934187
"WBGene00000251",30.2869234455909,0.283221194335175,0.822454625600539,0.344360874775763,0.730574908935869,0.999943844934187
"WBGene00000519",19.5732323043671,0.134726078037013,1.01745756044463,0.13241444486209,0.894656489932066,0.999943844934187
"WBGene00000413",1.53097759423775,0.0794459866553114,3.93918432663017,0.020168131285005,0.983909250263025,0.999943844934187
"WBGene00016930",6.09958406930658,1.51470427940489,2.00440878096475,0.755686311988639,0.449837292764686,0.999943844934187
"WBGene00003373",11.1091264620804,-0.453186814454182,1.34963360605851,-0.335785069681003,0.737032949809249,0.999943844934187
"WBGene00013464",12.2856720549729,0.335440676259512,1.26353305781516,0.265478353878244,0.790640982890276,0.999943844934187
"WBGene00013465",3.82828263705272,0.18284531591936,2.70893696483976,0.0674970729450604,0.946185992164853,0.999943844934187
"WBGene00003405",12.0416613575405,-0.0277179910923454,1.27759932657819,-0.0216953707752671,0.982690956491228,0.999943844934187
"WBGene00000533",6.77824232139769,-0.686726565421282,1.8772708900234,-0.365811119253397,0.714506022165631,0.999943844934187
"WBGene00003554",13.2118106415579,-0.467072076092442,1.23389130292407,-0.378535836167721,0.705032577346858,0.999943844934187
"WBGene00003479",5.48194535850426,-1.82726767290991,2.06210062752483,-0.886119546504967,0.375553111134347,0.999943844934187
"WBGene00013429",2.74066394337773,-4.65638640772595,3.52406096167051,-1.32131267261582,0.186397130225949,0.999943844934187
"WBGene00000441",6.52511135796978,-1.7156537064432,1.92147946391955,-0.892881625153314,0.371920568190126,0.999943844934187
"WBGene00019064",8.93419489212289,-1.36644998159159,1.66787120380749,-0.819277878574911,0.412627890763279,0.999943844934187
"WBGene00019022",6.79418086602342,-1.59027403126482,1.8768891772487,-0.847292451009801,0.396832133307016,0.999943844934187
"WBGene00020391",7.40489460080183,-1.57749195638589,1.80492786952951,-0.873991688541601,0.382122780049168,0.999943844934187
"WBGene00011244",5.63420446646969,-1.87374139958166,2.03689366623805,-0.919901431596225,0.357624270711516,0.999943844934187
"WBGene00010887",1.07755487617484,3.89509230350816,4.85397447318269,0.802454220768532,0.422290259524536,0.999943844934187
"WBGene00010874",3.35252506548888,-1.55777816048,2.54301575540864,-0.612571179382914,0.540159919713741,0.999943844934187
"WBGene00010933",1.06581375575801,-3.29683088503764,4.82734458175843,-0.682949151277848,0.494638974026239,0.999943844934187
"WBGene00019115",15.6054855466692,-0.30399304575485,1.14083519003244,-0.266465347852924,0.789880843342709,0.999943844934187
"WBGene00014215",7.15595272774848,-0.0624042879690211,1.85444584242362,-0.0336511784498724,0.973155310853386,0.999943844934187
"WBGene00010983",7.94346639405864,1.69086817873691,1.79614202605312,0.941388907007795,0.34650559621175,0.999943844934187
"WBGene00014576",28.2568067720847,0.269431444498646,0.847709700930668,0.317834565539179,0.750610429667896,0.999943844934187
"WBGene00010738",31.6193837265447,-0.22446352003938,0.878826238727072,-0.255412856544318,0.798404241932758,0.999943844934187
"WBGene00019006",5.08997371044444,-1.47099968603546,2.1168402522695,-0.694903493288349,0.487115783344287,0.999943844934187
"WBGene00014136",1.98775491813404,-0.574516083253083,3.53747533769844,-0.162408505617137,0.870984173247971,0.999943844934187
"WBGene00014140",6.58435520947223,-1.53977237622386,1.89443876754499,-0.812785508089693,0.41634104574388,0.999943844934187
"WBGene00011003",5.44115183908541,-0.000988029096718881,2.08216181188593,-0.000474520803848558,0.999621387191038,0.999943844934187
"WBGene00010790",18.1741668007323,1.12359139938822,1.05779770512234,1.06219874929514,0.288145467522937,0.999943844934187
"WBGene00011026",7.93874738810013,-0.180362425201703,1.5964631575208,-0.112976252757248,0.910049382212729,0.999943844934187
"WBGene00019030",4.9692787889389,-1.4300105793345,2.13640068355833,-0.669355046710016,0.503269020137991,0.999943844934187
"WBGene00010902",8.5539643644799,-0.394891059585129,1.71788646542633,-0.229870289761628,0.818192563490038,0.999943844934187
"WBGene00011916",3.8316372428861,0.638737100735443,2.70472457484996,0.236156060648385,0.813311573773451,0.999943844934187
"WBGene00013979",1.82710929558516,-4.0719727837886,4.11086918528702,-0.990538156349603,0.321911148654323,0.999943844934187
"WBGene00011298",9.81251659639539,0.152995375601075,1.40608700045203,0.108809323713177,0.91335372847724,0.999943844934187
"WBGene00012564",4.42001612416358,-1.73095582046747,2.26180923002178,-0.765297000954762,0.444094709484769,0.999943844934187
"WBGene00013478",2.75240506379457,-0.553626818197615,3.09353643684095,-0.178962436519082,0.857967196784266,0.999943844934187
"WBGene00019785",6.42874149567342,-1.87857327166488,1.91975153418923,-0.978550212467081,0.32780226967973,0.999943844934187
"WBGene00019768",12.4213632180348,-1.03414707601734,1.47642174497544,-0.700441509708696,0.483651620771934,0.999943844934187
"WBGene00012755",14.2259242420214,0.595866024926712,1.19381553861093,0.499127382459803,0.617689648194399,0.999943844934187
"WBGene00012767",11.5217556607244,0.111951466166578,1.30677618698407,0.0856699619121102,0.931728781236186,0.999943844934187
"WBGene00013431",3.36815070732305,0.0723736439844275,2.84669336771515,0.0254237582471051,0.979716960890076,0.999943844934187
"WBGene00019461",7.57425156925479,0.258193888102965,1.65374435402018,0.156126844802407,0.875933038732186,0.999943844934187
"WBGene00019712",3.93670652255748,-0.739307792501706,2.36563385516371,-0.312519957764361,0.754645397975954,0.999943844934187
"WBGene00012919",1.68491400511987,0.332761555244938,3.77802406799851,0.0880781988827366,0.929814523797532,0.999943844934187
"WBGene00012943",11.0261762715528,-0.450868463650952,1.56087169024591,-0.288856839718785,0.772690933320098,0.999943844934187
"WBGene00019464",6.59106442113899,-0.90534028677164,1.89675220917796,-0.477310785452576,0.633140831912135,0.999943844934187
"WBGene00019650",20.6619036165103,0.245853936370134,0.988451317563494,0.248726398560688,0.803572427324439,0.999943844934187
"WBGene00012997",6.83801608848409,-0.991065627859276,1.87827033530455,-0.527648022348487,0.597743655552446,0.999943844934187
"WBGene00013257",1.98775491813404,-0.574516083253083,3.53747533769844,-0.162408505617137,0.870984173247971,0.999943844934187
"WBGene00013036",3.05524597680874,-1.09943299155574,2.9817516467701,-0.368720511229254,0.712336058618048,0.999943844934187
"WBGene00013253",1.37033197168887,-3.65725290500888,4.61938783584822,-0.791718087974167,0.428525073084494,0.999943844934187
"WBGene00013128",3.41512352282472,-0.699341634076265,2.88738061898553,-0.242206250702748,0.808620351870105,0.999943844934187
"WBGene00013132",4.73795276342797,-0.15306835454123,2.18707705353143,-0.0699876368297465,0.944203499887727,0.999943844934187
"WBGene00019846",34.3251348418937,-0.267510846573268,0.784244592546187,-0.341106396034874,0.733023486346633,0.999943844934187
"WBGene00012522",2.6068551674959,0.92254493473486,3.14793069320737,0.293063928226099,0.769473287944402,0.999943844934187
"WBGene00019345",5.16316590086437,-0.365536719312991,2.10666562865556,-0.173514350991842,0.862247148511616,0.999943844934187
"WBGene00013768",5.03240716185868,-1.46103736168281,2.13532113038931,-0.684223717402375,0.493833907826385,0.999943844934187
"WBGene00013964",0.761295539827148,-2.8171597262825,4.84397615253011,-0.581580015585139,0.560849607175097,0.999943844934187
"WBGene00011460",1.21807286372344,-3.48762657799557,4.82210160108396,-0.723258625909415,0.469521006729216,0.999943844934187
"WBGene00019160",24.7481333613838,-0.0158782588012913,0.952211860009164,-0.0166751323609207,0.98669578590445,0.999943844934187
"WBGene00011537",19.180940540816,0.807822300843354,1.02766101937567,0.786078566387703,0.431821460342324,0.999943844934187
"WBGene00020200",10.1705130036666,0.188292134381986,1.39402903589176,0.135070453723753,0.892556170580406,0.999943844934187
"WBGene00011661",5.96608944465155,0.182603950412455,1.99858252869162,0.0913667300654316,0.92720119670893,0.999943844934187
"WBGene00011800",3.970477927518,-1.31125934702681,2.69861197920753,-0.485901403065686,0.627037073570055,0.999943844934187
"WBGene00013904",5.04971010660954,-0.187361097193011,2.4494379831473,-0.076491463952996,0.939028104859084,0.999943844934187
"WBGene00013853",15.0799089585556,0.509198859071466,1.19144592672233,0.427378907972997,0.669103367511446,0.999943844934187
"WBGene00013203",15.164851851662,-1.07083102315723,1.36686170336374,-0.783423092857158,0.433378699675319,0.999943844934187
"WBGene00019881",4.85361577618344,-0.767105979795911,2.15627261045613,-0.35575556452189,0.722023629127733,0.999943844934187
"WBGene00011980",5.42941071866857,-1.18453694352714,2.05494961444811,-0.576431137385947,0.56432380305163,0.999943844934187
"WBGene00012106",6.00856026698709,-1.19709422113934,1.9682946138203,-0.608188536784076,0.543062436549933,0.999943844934187
"WBGene00012121",18.506899313119,2.02192910376853,1.12895740685484,1.79097022747866,0.0732980728029981,0.999943844934187
"WBGene00013674",3.47321998699443,-1.61641091866739,2.50956095129897,-0.644101079844553,0.519509890178852,0.999943844934187
"WBGene00013672",5.55513754892419,-0.696725922474094,2.04331311750929,-0.340978539463092,0.733119737674303,0.999943844934187
"WBGene00012149",16.6596576667043,0.660892880221991,1.11493848180657,0.592761745160259,0.553340612658758,0.999943844934187
"WBGene00012216",8.41985101964084,-1.26042576104864,1.71559925599262,-0.734685420645844,0.462531101447916,0.999943844934187
"WBGene00013644",3.20026595752346,-1.4737632561441,2.59380635095583,-0.568185537675553,0.569908990614828,0.999943844934187
"WBGene00019959",16.2091699542895,0.0604670318869331,1.10840001935592,0.0545534381369551,0.956494234463814,0.999943844934187
"WBGene00012988",6.12590058265925,-1.59496539541768,1.95439398192658,-0.816092052148772,0.414447489287638,0.999943844934187
"WBGene00017657",16.6934171431357,-0.40368880429283,1.10321450954925,-0.365920499412004,0.71442439931462,0.999943844934187
"WBGene00010513",6.01191487282047,-0.867454764955271,1.97055566333795,-0.440208201724115,0.65978632001534,0.999943844934187
"WBGene00003749",14.8785848478159,0.66922079138376,1.16535724931348,0.574262348973247,0.565790283467872,0.999943844934187
"WBGene00003736",9.59912056965368,-1.61601764796381,1.61863874832876,-0.998380676128223,0.318094800301612,0.999943844934187
"WBGene00003645",3.35420236840558,-1.2279773270379,2.53347938548823,-0.48469994824973,0.627889203211509,0.999943844934187
"WBGene00003528",8.58552855093979,-0.406533120446141,1.71451644286843,-0.237112406904655,0.812569587479442,0.999943844934187
"WBGene00043985",4.44601848628945,-1.72857226271341,2.26782266836071,-0.762216678944701,0.445930693099242,0.999943844934187
"WBGene00044035",5.36292773991541,-1.56297400310777,2.07310550638423,-0.753928827208513,0.450891959728653,0.999943844934187
"WBGene00003519",15.0850558985337,0.499450126859663,1.14937414724017,0.434540943920585,0.663895669233359,0.999943844934187
"WBGene00044071",6.04180175636367,-1.04267182831767,1.96548571586722,-0.530490666963521,0.595771778237892,0.999943844934187
"WBGene00003236",6.9847133721155,-1.02036052556707,1.85630297958821,-0.549673483686063,0.582543347210005,0.999943844934187
"WBGene00003104",11.3088895495667,-1.67734679625125,1.51529135389449,-1.1069467214607,0.268316964077834,0.999943844934187
"WBGene00002207",2.90634147467669,-0.369316796549209,3.0231787541284,-0.122161746487824,0.902770921372608,0.999943844934187
"WBGene00044420",34.0640369640676,-0.151474755634869,0.777055559362381,-0.194934266681218,0.84544440781073,0.999943844934187
"WBGene00002100",5.24223281840987,-1.52450984225533,2.08966141280019,-0.729548735942087,0.465666067361487,0.999943844934187
"WBGene00002074",5.43276532450195,-0.822200262408353,2.05594763604467,-0.399913036691022,0.689220569873315,0.999943844934187
"WBGene00022867",20.1891877479882,0.596604857684596,1.00307561573524,0.594775556623706,0.551993508650094,0.999943844934187
"WBGene00003917",4.74130736926135,0.213696938687962,2.19848525440693,0.0972018976518491,0.922566061075098,0.999943844934187
"WBGene00006677",0.913554647792578,-3.0768659256226,4.83430104232318,-0.636465519769117,0.524473047794786,0.999943844934187
"WBGene00004084",2.58284301107828,-4.55744462620187,3.20201816203964,-1.42330380265515,0.15464810511928,0.999943844934187
"WBGene00022314",9.27866852492638,0.713992647326046,1.49979387585441,0.476060516595517,0.63403126493317,0.999943844934187
"WBGene00006520",5.5517829430908,-1.04061008694251,2.03727712473112,-0.510784750052031,0.609501788714675,0.999943844934187
"WBGene00006442",7.84908798590577,-0.637946973401881,1.77227792877684,-0.359958764392087,0.718877970655129,0.999943844934187
"WBGene00006409",1.67485018761973,-3.94654333375354,4.25601448449401,-0.927286161297625,0.353777977519419,0.999943844934187
"WBGene00006389",4.97263339477228,-1.00974560074086,2.13431358988525,-0.473100862743956,0.636141221301023,0.999943844934187
"WBGene00005655",10.4945294543199,-0.940287968903443,1.57922473409419,-0.595411120788186,0.551568693706163,0.999943844934187
"WBGene00004998",25.2225265328225,-0.245852692704267,0.943780164628659,-0.260497838287373,0.794479782568411,0.999943844934187
"WBGene00022434",5.85630115902166,-1.14692775008166,1.990028335949,-0.576337396489738,0.564387150446845,0.999943844934187
"WBGene00004971",5.42102420408512,-2.35387735265216,2.09299225347866,-1.12464694923734,0.260738670407702,0.999943844934187
"WBGene00022499",17.5074571228912,-0.260100037909852,1.08612817318932,-0.239474533789223,0.810737641141107,0.999943844934187
"WBGene00022608",9.59377450967681,0.0363743691964461,1.42758518613451,0.0254796488151698,0.979672381110218,0.999943844934187
"WBGene00004257",7.142004388831,-0.663250752052521,1.85113935500147,-0.358293258830314,0.720123862380261,0.999943844934187
"WBGene00004161",2.82423285408936,-4.68139076723958,3.10414968176887,-1.50810729093835,0.131527069500303,0.999943844934187
"WBGene00004134",17.7256645781965,-0.855213428134003,1.32192883204929,-0.646943623136071,0.517668431395675,0.999943844934187
"WBGene00004111",3.78109280875867,-1.16322183587971,2.40572809961291,-0.483521739662466,0.628725327578174,0.999943844934187
"WBGene00044476",1.37033197168887,-3.65725290500888,4.61938783584822,-0.791718087974167,0.428525073084494,0.999943844934187
"WBGene00044489",0.761295539827148,-2.8171597262825,4.84397615253011,-0.581580015585139,0.560849607175097,0.999943844934187
"WBGene00002028",3.51873251237179,-0.293855995964005,2.80343714156382,-0.10481989826249,0.916518720497748,0.999943844934187
"WBGene00001864",2.29562773989828,-0.109710534428359,3.32208589181711,-0.0330245929819562,0.973654975971366,0.999943844934187
"WBGene00194816",2.88736122700914,-4.72011040435949,3.06822204108035,-1.53838618625446,0.123954217769354,0.999943844934187
"WBGene00206418",5.91219040469073,-1.33786232796761,1.99881897101621,-0.669326410929264,0.503287282772691,0.999943844934187
"WBGene00206420",10.4807981281948,-0.59876297827683,1.6082700293928,-0.372302515954298,0.709667625593267,0.999943844934187
"WBGene00206459",13.0001986151265,0.324647364120177,1.2397407776747,0.261867133812519,0.793423879044248,0.999943844934187
"WBGene00206508",1.5225910796543,-3.80913876887939,4.42412360914368,-0.860992844098377,0.389241984278283,0.999943844934187
"WBGene00219216",2.90969608051007,0.220987166167737,3.01399135459497,0.0733204379736629,0.941551128319658,0.999943844934187
"WBGene00000507",5.77052502980939,-0.787207520132506,2.00710290407338,-0.392210842072363,0.694902433811444,0.999943844934187
"WBGene00000387",1.83885041600199,0.547388698109948,3.63963298216322,0.150396674827528,0.880451664537188,0.999943844934187
"WBGene00235254",0.761295539827148,-2.8171597262825,4.84397615253011,-0.581580015585139,0.560849607175097,0.999943844934187
"WBGene00235352",2.60014595582914,-0.42088503842025,3.16262908826544,-0.133080746010303,0.894129522151109,0.999943844934187
"WBGene00000084",10.7411669704382,0.675214252731949,1.34920789228471,0.500452344366707,0.616756603944568,0.999943844934187
"WBGene00268212",5.14250835028013,-2.26187165998427,2.15000058710295,-1.05203304294538,0.292784389828029,0.999943844934187
"WBGene00269337",2.90634147467669,-0.369316796549209,3.0231787541284,-0.122161746487824,0.902770921372608,0.999943844934187
"WBGene00269394",3.28101017798565,-4.90082903832109,2.9261137238123,-1.67485938719293,0.0939618236090084,0.999943844934187
